Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
12/21/05,1800,43153,7561,14359,2651,20210,2117,13776
12/21/05,1900,43471,7728,15288,2756,20916,2102,14187
12/21/05,2000,43170,7745,15260,2718,20916,2076,14389
12/21/05,2100,42311,7658,15119,2702,20910,2040,14353
12/21/05,2200,40828,7429,14857,2648,20719,1995,14068
12/21/05,2300,38002,7047,14327,2509,19880,1866,13372
12/21/05,2400,34773,6534,13376,2337,18831,1719,12650
12/20/05,100,33312,6721,12884,2461,19031,1660,11468
12/20/05,200,32409,6630,12180,2406,18685,1608,11334
12/20/05,300,32121,6577,11746,2379,18522,1630,11490
12/20/05,400,32313,6599,11550,2383,18702,1630,11695
12/20/05,500,33214,6739,11492,2447,19160,1645,12230
12/20/05,600,35658,7123,11703,2580,20185,1732,13274
12/20/05,700,39732,7736,12353,2816,21731,1856,14683
12/20/05,800,41774,8041,13532,2968,22573,1958,15266
12/20/05,900,41254,7916,14080,2946,22437,1981,14757
12/20/05,1000,40586,7675,14200,2895,21926,1993,13846
12/20/05,1100,39970,7460,14061,2832,21188,1992,13091
12/20/05,1200,39077,7327,13992,2745,20404,1964,12457
12/20/05,1300,38231,7152,13833,2685,19905,1945,11955
12/20/05,1400,37765,7020,13672,2639,19434,1939,11580
12/20/05,1500,37160,6951,13603,2590,19124,1912,11420
12/20/05,1600,37338,6974,13543,2546,19045,1931,11428
12/20/05,1700,39659,7219,13635,2583,19530,2002,12034
12/20/05,1800,43516,7858,14565,2786,20921,2151,13558
12/20/05,1900,43862,8078,15457,2872,21509,2174,14038
12/20/05,2000,43637,8087,15454,2856,21541,2145,14225
12/20/05,2100,42979,8060,15306,2799,21482,2092,14261
12/20/05,2200,41502,7819,15034,2711,21309,2044,13978
12/20/05,2300,38421,7321,14518,2558,20212,1918,13195
12/20/05,2400,35452,6857,13489,2371,18936,1755,12397
12/19/05,100,30295,6070,12058,2157,16489,1567,10640
12/19/05,200,29390,5963,11495,2124,16258,1503,10465
12/19/05,300,29026,5940,11283,2126,16310,1472,10432
12/19/05,400,29034,6014,11170,2168,16490,1512,10602
12/19/05,500,29827,6103,11236,2238,16923,1513,10910
12/19/05,600,32091,6494,11526,2406,17944,1603,11804
12/19/05,700,36160,7116,12290,2686,19703,1774,13282
12/19/05,800,38411,7412,13613,2867,20786,1913,13768
12/19/05,900,38204,7389,14261,2862,20807,1945,13387
12/19/05,1000,37921,7388,14392,2833,20541,1943,12803
12/19/05,1100,37854,7278,14403,2802,20381,1942,12409
12/19/05,1200,37627,7235,14372,2734,19968,1943,11880
12/19/05,1300,37108,7079,14269,2698,19653,1935,11498
12/19/05,1400,36721,6998,14124,2656,19321,1940,11332
12/19/05,1500,36532,6956,14106,2623,19104,1934,11093
12/19/05,1600,36981,6993,14006,2580,18918,1892,11185
12/19/05,1700,39246,7287,14075,2635,19449,1933,11810
12/19/05,1800,43303,7880,15047,2835,20882,2132,13299
12/19/05,1900,43871,8053,16033,2958,21679,2150,13778
12/19/05,2000,43632,8079,16081,2950,21737,2139,13854
12/19/05,2100,43074,8068,15963,2924,21762,2094,13833
12/19/05,2200,41662,7880,15712,2875,21723,2032,13540
12/19/05,2300,38835,7506,15135,2737,20861,1928,12709
12/19/05,2400,35604,7017,14000,2581,19744,1753,11967
12/18/05,100,30978,6138,11809,2019,16144,1519,10402
12/18/05,200,29585,5956,11195,1933,15664,1474,10000
12/18/05,300,28978,5875,10722,1906,15347,1446,9775
12/18/05,400,28608,5826,10572,1885,15308,1424,9773
12/18/05,500,28613,5851,10480,1903,15376,1429,9799
12/18/05,600,29214,5936,10460,1951,15555,1449,9973
12/18/05,700,30258,6129,10666,2018,16218,1487,10310
12/18/05,800,31653,6393,10952,2120,16970,1554,10956
12/18/05,900,33139,6666,11171,2185,17616,1594,11562
12/18/05,1000,33986,6591,11393,2243,17500,1626,11809
12/18/05,1100,33672,6427,11582,2208,16940,1631,11492
12/18/05,1200,32826,6209,11538,2166,16405,1632,11138
12/18/05,1300,32199,6102,11484,2149,16056,1615,10894
12/18/05,1400,31617,5950,11424,2128,15754,1621,10570
12/18/05,1500,31178,5879,11430,2106,15416,1613,10336
12/18/05,1600,31330,5868,11446,2106,15413,1606,10376
12/18/05,1700,33552,6200,11639,2171,15908,1665,10826
12/18/05,1800,37605,6912,12771,2369,17379,1834,12183
12/18/05,1900,38352,7042,13915,2476,18055,1877,12544
12/18/05,2000,38668,7132,14071,2477,18293,1880,12735
12/18/05,2100,38460,7136,14161,2478,18470,1895,12877
12/18/05,2200,37418,7008,14016,2443,18385,1873,12641
12/18/05,2300,35126,6681,13709,2337,17782,1768,11923
12/18/05,2400,32313,6339,12958,2245,17086,1643,11201
12/17/05,100,30552,6165,12128,2089,16490,1555,10390
12/17/05,200,29283,5973,11381,2002,16178,1479,10073
12/17/05,300,28703,5890,10933,1965,15932,1436,10074
12/17/05,400,28605,5899,10739,1973,15781,1431,10015
12/17/05,500,28887,5968,10647,2042,15990,1438,10216
12/17/05,600,29781,6080,10766,2051,16504,1487,10578
12/17/05,700,31439,6372,11023,2156,17174,1545,11146
12/17/05,800,33092,6653,11644,2292,17971,1617,11772
12/17/05,900,34804,6911,11952,2354,18505,1676,12280
12/17/05,1000,35377,6918,12233,2398,18646,1698,12449
12/17/05,1100,35168,6762,12243,2336,18362,1718,12160
12/17/05,1200,34233,6587,12323,2278,17667,1721,11640
12/17/05,1300,33278,6426,12145,2202,16994,1684,11221
12/17/05,1400,32538,6278,11972,2139,16558,1658,10768
12/17/05,1500,32232,6158,11747,2098,16396,1630,10569
12/17/05,1600,32644,6206,11723,2048,16308,1616,10743
12/17/05,1700,34507,6428,11835,2090,16647,1664,11189
12/17/05,1800,37770,7023,12869,2279,18118,1829,12278
12/17/05,1900,38006,7130,13769,2392,18683,1874,12478
12/17/05,2000,37635,7102,13845,2377,18593,1861,12389
12/17/05,2100,37339,7115,13702,2339,18510,1842,12310
12/17/05,2200,36595,7057,13552,2325,18375,1815,12099
12/17/05,2300,35132,6806,13240,2246,17773,1742,11616
12/17/05,2400,32893,6416,12630,2121,16940,1641,10918
12/16/05,100,30937,6198,11558,2122,16144,1558,9572
12/16/05,200,29586,6050,10910,2053,15861,1507,9293
12/16/05,300,28894,5963,10558,2014,15739,1466,9214
12/16/05,400,28716,5956,10381,2008,15841,1450,9303
12/16/05,500,29194,6063,10364,2044,16099,1502,9623
12/16/05,600,31114,6317,10599,2178,17115,1563,10626
12/16/05,700,34868,6823,11375,2396,18662,1703,11979
12/16/05,800,37176,7102,12708,2570,19592,1847,12584
12/16/05,900,37279,7161,13400,2584,19663,1856,12383
12/16/05,1000,36964,7077,13507,2589,19420,1841,11874
12/16/05,1100,36606,6991,13478,2595,19210,1904,11393
12/16/05,1200,35965,6923,13514,2547,18793,1868,10949
12/16/05,1300,35324,6834,13410,2505,18632,1843,10560
12/16/05,1400,34853,6788,13344,2500,18450,1825,10381
12/16/05,1500,34615,6734,13393,2436,18173,1838,10295
12/16/05,1600,34644,6767,13388,2412,17991,1862,10352
12/16/05,1700,36561,6971,13515,2430,18236,1911,10932
12/16/05,1800,39929,7396,14439,2577,19355,2023,12150
12/16/05,1900,39960,7422,15077,2647,19733,2013,12384
12/16/05,2000,39303,7375,14988,2587,19638,1966,12249
12/16/05,2100,38714,7267,14774,2538,19477,1935,12187
12/16/05,2200,37121,7111,14457,2486,19316,1882,11913
12/16/05,2300,35265,6851,13906,2372,18624,1797,11528
12/16/05,2400,32772,6435,13044,2213,17369,1657,10876
12/15/05,100,35035,6722,11370,2127,16523,1676,11441
12/15/05,200,33984,6561,10673,2054,16274,1603,11100
12/15/05,300,33621,6523,10267,2002,16042,1568,11054
12/15/05,400,33599,6527,10059,2011,15959,1537,11087
12/15/05,500,34313,6602,9986,2046,16295,1566,11332
12/15/05,600,36529,6903,10226,2179,17233,1648,12176
12/15/05,700,40624,7455,10966,2409,18746,1813,13380
12/15/05,800,42536,7725,12271,2566,19836,1959,13965
12/15/05,900,42323,7745,12880,2558,20106,1975,13731
12/15/05,1000,42043,7810,13003,2580,20186,1991,13674
12/15/05,1100,41771,7825,13033,2604,20213,2025,13617
12/15/05,1200,41246,7832,13069,2591,20117,2037,13439
12/15/05,1300,40946,7764,12980,2579,19812,2010,13336
12/15/05,1400,40774,7745,12934,2568,19620,2001,13209
12/15/05,1500,40648,7665,12950,2532,19186,1988,13107
12/15/05,1600,40934,7659,12919,2508,18954,1971,13051
12/15/05,1700,42783,7833,13031,2538,19097,1994,13440
12/15/05,1800,45149,8219,13934,2688,19991,2128,14025
12/15/05,1900,45014,8196,14603,2752,20180,2136,13804
12/15/05,2000,44127,8067,14534,2707,19926,2112,13406
12/15/05,2100,42957,7866,14412,2663,19661,2061,12912
12/15/05,2200,40481,7490,14193,2564,19136,1971,12158
12/15/05,2300,37043,7020,13668,2403,18014,1816,11087
12/15/05,2400,33473,6537,12663,2231,16909,1663,10158
12/14/05,100,34915,7105,11678,2219,17968,1682,12177
12/14/05,200,34167,7012,10963,2158,17547,1631,11983
12/14/05,300,34063,6971,10570,2120,17298,1612,12085
12/14/05,400,34241,7025,10409,2109,17271,1618,12301
12/14/05,500,35251,7206,10383,2145,17420,1655,12745
12/14/05,600,37776,7526,10617,2279,18356,1745,13706
12/14/05,700,42028,8155,11411,2547,20102,1886,15160
12/14/05,800,43877,8409,12662,2690,20903,1983,15450
12/14/05,900,43421,8279,13376,2656,20614,2015,15155
12/14/05,1000,42953,8185,13556,2634,20386,2003,14742
12/14/05,1100,42451,8072,13639,2635,20252,2004,14384
12/14/05,1200,41657,7853,13752,2614,19835,2004,14032
12/14/05,1300,40874,7666,13760,2597,19612,1963,13677
12/14/05,1400,40404,7598,13720,2607,19492,1956,13382
12/14/05,1500,40292,7543,13768,2600,19343,1963,13329
12/14/05,1600,40664,7535,13739,2573,19306,1979,13457
12/14/05,1700,42718,7757,13845,2629,19652,2005,13953
12/14/05,1800,45954,8239,14681,2786,20755,2137,14958
12/14/05,1900,46162,8362,15101,2822,20996,2164,15026
12/14/05,2000,45621,8298,14933,2767,20783,2140,14958
12/14/05,2100,45038,8198,14676,2724,20545,2102,14702
12/14/05,2200,43370,7991,14295,2616,20040,2048,14112
12/14/05,2300,40412,7550,13623,2452,18852,1920,13080
12/14/05,2400,37162,7027,12487,2241,17538,1763,12085
12/13/05,100,32160,6554,11630,2291,17329,1663,10453
12/13/05,200,31398,6451,10965,2221,16908,1639,10294
12/13/05,300,31203,6438,10586,2229,16812,1631,10308
12/13/05,400,31460,6551,10393,2213,16829,1584,10548
12/13/05,500,32462,6676,10360,2244,17319,1612,11051
12/13/05,600,35140,7108,10618,2312,18285,1721,12096
12/13/05,700,39604,7738,11361,2611,20165,1889,13617
12/13/05,800,41570,8056,12667,2752,21133,1981,14232
12/13/05,900,41063,7901,13334,2715,20897,1998,13835
12/13/05,1000,40438,7726,13451,2664,20258,2014,13321
12/13/05,1100,39813,7593,13472,2607,19697,2017,12963
12/13/05,1200,39149,7448,13516,2545,19206,1987,12566
12/13/05,1300,38514,7266,13451,2494,18628,1967,12322
12/13/05,1400,38145,7196,13408,2450,18351,1961,12101
12/13/05,1500,37813,7079,13447,2404,18035,1913,11834
12/13/05,1600,38224,7072,13424,2379,17983,1939,12034
12/13/05,1700,40523,7366,13599,2441,18552,1957,12860
12/13/05,1800,44604,7993,14569,2647,20042,2130,14308
12/13/05,1900,45165,8289,15106,2745,20673,2157,14666
12/13/05,2000,44854,8321,15052,2742,20899,2104,14689
12/13/05,2100,44411,8322,14872,2715,20965,2063,14580
12/13/05,2200,42849,8129,14560,2659,20694,2007,14315
12/13/05,2300,40029,7760,13958,2504,19753,1910,13521
12/13/05,2400,36855,7373,12828,2340,18726,1787,12630
12/12/05,100,29252,5878,11036,2033,15730,1559,9628
12/12/05,200,28309,5749,10619,1988,15573,1498,9488
12/12/05,300,28055,5789,10337,1993,15390,1478,9566
12/12/05,400,28282,5805,10328,2026,15576,1497,9655
12/12/05,500,29127,5962,10357,2086,16000,1528,10022
12/12/05,600,31658,6322,10698,2236,16952,1611,10972
12/12/05,700,35836,6945,11500,2504,18524,1763,12390
12/12/05,800,37976,7246,12834,2674,19462,1862,12994
12/12/05,900,37979,7224,13481,2664,19603,1879,12702
12/12/05,1000,37623,7170,13519,2636,19509,1884,12401
12/12/05,1100,37211,7079,13353,2604,19281,1946,12003
12/12/05,1200,36846,6968,13308,2534,18966,1936,11593
12/12/05,1300,36348,6967,13186,2500,18794,1947,11441
12/12/05,1400,36245,6875,13036,2479,18705,1908,11316
