Date,Hour,PJM_Load
06/26/98,1000,41913
06/26/98,1100,44836
06/26/98,1200,46518
06/26/98,1300,46703
06/26/98,1400,47076
06/26/98,1500,46891
06/26/98,1600,45328
06/26/98,1700,44213
06/26/98,1800,42444
06/26/98,1900,41393
06/26/98,2000,40468
06/26/98,2100,39497
06/26/98,2200,39219
06/26/98,2300,37942
06/26/98,2400,35593
06/25/98,100,29909
06/25/98,200,28209
06/25/98,300,26963
06/25/98,400,26022
06/25/98,500,26018
06/25/98,600,26730
06/25/98,700,28851
06/25/98,800,32785
06/25/98,900,36124
06/25/98,1000,38644
06/25/98,1100,40986
06/25/98,1200,42571
06/25/98,1300,44742
06/25/98,1400,45637
06/25/98,1500,46286
06/25/98,1600,46998
06/25/98,1700,47283
06/25/98,1800,47331
06/25/98,1900,46194
06/25/98,2000,44886
06/25/98,2100,43992
06/25/98,2200,43402
06/25/98,2300,40643
06/25/98,2400,36886
06/24/98,100,27329
06/24/98,200,25553
06/24/98,300,24831
06/24/98,400,24163
06/24/98,500,24425
06/24/98,600,25705
06/24/98,700,27957
06/24/98,800,30844
06/24/98,900,33586
06/24/98,1000,35335
06/24/98,1100,36949
06/24/98,1200,38360
06/24/98,1300,39047
06/24/98,1400,40356
06/24/98,1500,41204
06/24/98,1600,42182
06/24/98,1700,42705
06/24/98,1800,43039
06/24/98,1900,41891
06/24/98,2000,40772
06/24/98,2100,39883
06/24/98,2200,39704
06/24/98,2300,37375
06/24/98,2400,33456
06/23/98,100,26861
06/23/98,200,25324
06/23/98,300,24465
06/23/98,400,23900
06/23/98,500,24094
06/23/98,600,25547
06/23/98,700,28051
06/23/98,800,30666
06/23/98,900,33277
06/23/98,1000,34597
06/23/98,1100,35943
06/23/98,1200,36904
06/23/98,1300,37526
06/23/98,1400,37874
06/23/98,1500,38233
06/23/98,1600,38200
06/23/98,1700,38712
06/23/98,1800,38548
06/23/98,1900,37640
06/23/98,2000,36637
06/23/98,2100,36542
06/23/98,2200,35716
06/23/98,2300,33016
06/23/98,2400,29943
06/22/98,100,27920
06/22/98,200,26262
06/22/98,300,25490
06/22/98,400,25022
06/22/98,500,25126
06/22/98,600,26394
06/22/98,700,28918
06/22/98,800,31764
06/22/98,900,34115
06/22/98,1000,35327
06/22/98,1100,36201
06/22/98,1200,36843
06/22/98,1300,37163
06/22/98,1400,37662
06/22/98,1500,37682
06/22/98,1600,37806
06/22/98,1700,37605
06/22/98,1800,36974
06/22/98,1900,35839
06/22/98,2000,35030
06/22/98,2100,34975
06/22/98,2200,34872
06/22/98,2300,32280
06/22/98,2400,29612
06/21/98,100,27246
06/21/98,200,25689
06/21/98,300,24205
06/21/98,400,23259
06/21/98,500,22637
06/21/98,600,22376
06/21/98,700,22433
06/21/98,800,24327
06/21/98,900,27187
06/21/98,1000,29969
06/21/98,1100,32412
06/21/98,1200,34260
06/21/98,1300,35336
06/21/98,1400,36250
06/21/98,1500,36677
06/21/98,1600,36835
06/21/98,1700,36962
06/21/98,1800,36943
06/21/98,1900,36009
06/21/98,2000,35007
06/21/98,2100,34860
06/21/98,2200,35316
06/21/98,2300,33421
06/21/98,2400,30617
06/20/98,100,27146
06/20/98,200,25379
06/20/98,300,24256
06/20/98,400,23377
06/20/98,500,23113
06/20/98,600,23331
06/20/98,700,23646
06/20/98,800,25791
06/20/98,900,29018
06/20/98,1000,31757
06/20/98,1100,34699
06/20/98,1200,35917
06/20/98,1300,36507
06/20/98,1400,37053
06/20/98,1500,37283
06/20/98,1600,37597
06/20/98,1700,37796
06/20/98,1800,37242
06/20/98,1900,36307
06/20/98,2000,35103
06/20/98,2100,34604
06/20/98,2200,34598
06/20/98,2300,32620
06/20/98,2400,30227
06/19/98,100,26750
06/19/98,200,24934
06/19/98,300,23872
06/19/98,400,23055
06/19/98,500,23173
06/19/98,600,24103
06/19/98,700,26619
06/19/98,800,29901
06/19/98,900,32893
06/19/98,1000,34727
06/19/98,1100,35942
06/19/98,1200,36563
06/19/98,1300,37201
06/19/98,1400,37950
06/19/98,1500,38384
06/19/98,1600,38705
06/19/98,1700,38643
06/19/98,1800,38127
06/19/98,1900,36563
06/19/98,2000,35238
06/19/98,2100,34710
06/19/98,2200,34867
06/19/98,2300,32755
06/19/98,2400,29949
06/18/98,100,26251
06/18/98,200,24482
06/18/98,300,23486
06/18/98,400,22894
06/18/98,500,22962
06/18/98,600,24033
06/18/98,700,26697
06/18/98,800,30092
06/18/98,900,32935
06/18/98,1000,35015
06/18/98,1100,36307
06/18/98,1200,37262
06/18/98,1300,38036
06/18/98,1400,38504
06/18/98,1500,38861
06/18/98,1600,39163
06/18/98,1700,38937
06/18/98,1800,38548
06/18/98,1900,37521
06/18/98,2000,36228
06/18/98,2100,35602
06/18/98,2200,35840
06/18/98,2300,33119
06/18/98,2400,29752
06/17/98,100,25860
06/17/98,200,24186
06/17/98,300,23219
06/17/98,400,22705
06/17/98,500,22708
06/17/98,600,23832
06/17/98,700,26477
06/17/98,800,29738
06/17/98,900,32173
06/17/98,1000,33920
06/17/98,1100,35286
06/17/98,1200,36189
06/17/98,1300,36951
06/17/98,1400,37472
06/17/98,1500,37810
06/17/98,1600,38003
06/17/98,1700,38066
06/17/98,1800,37718
06/17/98,1900,36516
06/17/98,2000,35521
06/17/98,2100,34951
06/17/98,2200,35227
06/17/98,2300,32390
06/17/98,2400,29069
06/16/98,100,24630
06/16/98,200,23034
06/16/98,300,22365
06/16/98,400,21945
06/16/98,500,22109
06/16/98,600,23509
06/16/98,700,26305
06/16/98,800,29454
06/16/98,900,31890
06/16/98,1000,33752
06/16/98,1100,34960
06/16/98,1200,36157
06/16/98,1300,37056
06/16/98,1400,37663
06/16/98,1500,38268
06/16/98,1600,38636
06/16/98,1700,39080
06/16/98,1800,39192
06/16/98,1900,38072
06/16/98,2000,36468
06/16/98,2100,35982
06/16/98,2200,35309
06/16/98,2300,32087
06/16/98,2400,28846
06/15/98,100,22556
06/15/98,200,21390
06/15/98,300,20877
06/15/98,400,20571
06/15/98,500,20706
06/15/98,600,21955
06/15/98,700,24483
06/15/98,800,27867
06/15/98,900,30177
06/15/98,1000,31571
06/15/98,1100,32421
06/15/98,1200,33003
06/15/98,1300,33252
06/15/98,1400,33524
06/15/98,1500,33651
06/15/98,1600,33692
06/15/98,1700,33894
06/15/98,1800,33778
06/15/98,1900,32772
06/15/98,2000,32266
06/15/98,2100,32180
06/15/98,2200,32212
06/15/98,2300,29793
06/15/98,2400,26716
06/14/98,100,21917
06/14/98,200,20630
06/14/98,300,19683
06/14/98,400,19062
06/14/98,500,19119
06/14/98,600,19092
06/14/98,700,19206
06/14/98,800,20465
06/14/98,900,22415
06/14/98,1000,24138
06/14/98,1100,25461
06/14/98,1200,26351
06/14/98,1300,26677
06/14/98,1400,26780
06/14/98,1500,26728
06/14/98,1600,26895
06/14/98,1700,27281
06/14/98,1800,27468
06/14/98,1900,27330
06/14/98,2000,27046
06/14/98,2100,27596
06/14/98,2200,28505
06/14/98,2300,27126
06/14/98,2400,24729
06/13/98,100,23707
06/13/98,200,22165
06/13/98,300,21164
06/13/98,400,20666
06/13/98,500,20336
06/13/98,600,20802
06/13/98,700,21367
06/13/98,800,23139
06/13/98,900,25566
06/13/98,1000,27737
06/13/98,1100,29153
06/13/98,1200,29548
06/13/98,1300,29320
06/13/98,1400,29329
06/13/98,1500,29114
06/13/98,1600,28767
06/13/98,1700,28220
06/13/98,1800,27796
06/13/98,1900,27182
06/13/98,2000,26773
06/13/98,2100,26873
06/13/98,2200,27208
06/13/98,2300,25736
06/13/98,2400,23688
06/12/98,100,22444
06/12/98,200,21585
06/12/98,300,20925
06/12/98,400,20662
06/12/98,500,20882
06/12/98,600,22409
06/12/98,700,24966
06/12/98,800,27841
06/12/98,900,30232
06/12/98,1000,31282
06/12/98,1100,31994
06/12/98,1200,32342
06/12/98,1300,32378
06/12/98,1400,32092
06/12/98,1500,32095
06/12/98,1600,31445
06/12/98,1700,31137
06/12/98,1800,30969
06/12/98,1900,30373
06/12/98,2000,29839
06/12/98,2100,29828
06/12/98,2200,29709
06/12/98,2300,28019
06/12/98,2400,26002
06/11/98,100,22107
06/11/98,200,20841
06/11/98,300,20377
06/11/98,400,20124
06/11/98,500,20315
06/11/98,600,21786
06/11/98,700,24553
06/11/98,800,27464
06/11/98,900,29499
06/11/98,1000,30339
06/11/98,1100,30860
06/11/98,1200,31118
06/11/98,1300,31361
06/11/98,1400,31310
06/11/98,1500,31262
06/11/98,1600,31167
06/11/98,1700,30899
06/11/98,1800,30768
06/11/98,1900,29986
06/11/98,2000,29480
06/11/98,2100,29768
06/11/98,2200,29532
06/11/98,2300,27386
06/11/98,2400,24525
06/10/98,100,21718
06/10/98,200,20580
06/10/98,300,20129
06/10/98,400,19851
06/10/98,500,20112
06/10/98,600,21554
06/10/98,700,24333
06/10/98,800,27437
06/10/98,900,29026
06/10/98,1000,30024
06/10/98,1100,30807
06/10/98,1200,31196
06/10/98,1300,31326
06/10/98,1400,31290
06/10/98,1500,31210
06/10/98,1600,31008
06/10/98,1700,30904
06/10/98,1800,30487
06/10/98,1900,29482
06/10/98,2000,28925
06/10/98,2100,29447
06/10/98,2200,29072
06/10/98,2300,26586
06/10/98,2400,23925
06/09/98,100,21359
06/09/98,200,20201
06/09/98,300,19828
06/09/98,400,19628
06/09/98,500,19985
06/09/98,600,21114
06/09/98,700,24088
06/09/98,800,27162
06/09/98,900,28890
06/09/98,1000,29930
06/09/98,1100,30748
06/09/98,1200,31072
06/09/98,1300,31109
06/09/98,1400,31471
06/09/98,1500,31246
06/09/98,1600,31025
06/09/98,1700,30697
06/09/98,1800,30230
06/09/98,1900,29247
06/09/98,2000,28614
06/09/98,2100,29086
06/09/98,2200,28972
06/09/98,2300,26328
06/09/98,2400,23650
06/08/98,100,20064
06/08/98,200,19301
06/08/98,300,19019
06/08/98,400,18944
06/08/98,500,19212
06/08/98,600,20946
06/08/98,700,23640
06/08/98,800,26722
06/08/98,900,28232
06/08/98,1000,29336
06/08/98,1100,30005
06/08/98,1200,30334
06/08/98,1300,30398
06/08/98,1400,30350
06/08/98,1500,30046
06/08/98,1600,29791
06/08/98,1700,29779
06/08/98,1800,29311
06/08/98,1900,28617
06/08/98,2000,27930
06/08/98,2100,28368
06/08/98,2200,28637
06/08/98,2300,26148
06/08/98,2400,23397
06/07/98,100,20088
06/07/98,200,18913
06/07/98,300,18144
06/07/98,400,17952
06/07/98,500,17974
06/07/98,600,17782
06/07/98,700,17943
06/07/98,800,19149
06/07/98,900,20995
06/07/98,1000,22548
06/07/98,1100,23383
06/07/98,1200,23771
06/07/98,1300,24005
06/07/98,1400,23703
06/07/98,1500,23437
06/07/98,1600,23284
06/07/98,1700,23427
06/07/98,1800,23692
06/07/98,1900,23592
06/07/98,2000,23782
06/07/98,2100,24615
06/07/98,2200,25268
06/07/98,2300,23625
06/07/98,2400,21451
06/06/98,100,20947
06/06/98,200,19850
06/06/98,300,19184
06/06/98,400,18721
06/06/98,500,18666
06/06/98,600,18932
06/06/98,700,19687
06/06/98,800,21262
06/06/98,900,23231
06/06/98,1000,24777
06/06/98,1100,25793
06/06/98,1200,25888
06/06/98,1300,25613
06/06/98,1400,25231
06/06/98,1500,24761
06/06/98,1600,24782
06/06/98,1700,24750
06/06/98,1800,24746
06/06/98,1900,24518
06/06/98,2000,24038
06/06/98,2100,24499
06/06/98,2200,25161
06/06/98,2300,23797
06/06/98,2400,21787
06/05/98,100,21775
06/05/98,200,20685
06/05/98,300,20018
06/05/98,400,19785
06/05/98,500,20020
06/05/98,600,21156
06/05/98,700,23973
06/05/98,800,26855
06/05/98,900,28441
06/05/98,1000,29264
06/05/98,1100,30365
06/05/98,1200,30501
06/05/98,1300,30219
06/05/98,1400,30378
06/05/98,1500,30263
06/05/98,1600,29819
06/05/98,1700,29307
06/05/98,1800,28747
06/05/98,1900,27917
06/05/98,2000,27294
06/05/98,2100,27513
06/05/98,2200,27358
06/05/98,2300,25447
06/05/98,2400,23133
06/04/98,100,21449
06/04/98,200,20244
06/04/98,300,19848
06/04/98,400,19729
06/04/98,500,19902
06/04/98,600,21398
06/04/98,700,24112
06/04/98,800,27124
06/04/98,900,28538
06/04/98,1000,29201
06/04/98,1100,29908
06/04/98,1200,30191
06/04/98,1300,30357
06/04/98,1400,30358
06/04/98,1500,30427
06/04/98,1600,30266
06/04/98,1700,30045
06/04/98,1800,29871
06/04/98,1900,28792
06/04/98,2000,28291
06/04/98,2100,28759
06/04/98,2200,29143
06/04/98,2300,26684
06/04/98,2400,23818
06/03/98,100,23245
06/03/98,200,22097
06/03/98,300,21532
06/03/98,400,21059
06/03/98,500,21278
06/03/98,600,22243
06/03/98,700,25107
06/03/98,800,28015
06/03/98,900,30201
06/03/98,1000,30396
06/03/98,1100,30968
06/03/98,1200,31318
06/03/98,1300,31403
06/03/98,1400,31376
06/03/98,1500,31668
06/03/98,1600,31572
06/03/98,1700,31247
06/03/98,1800,30562
06/03/98,1900,29256
06/03/98,2000,28834
06/03/98,2100,29047
06/03/98,2200,28808
06/03/98,2300,26470
06/03/98,2400,23624
06/02/98,100,22409
06/02/98,200,21206
06/02/98,300,20418
06/02/98,400,20233
06/02/98,500,20594
06/02/98,600,21680
06/02/98,700,24629
06/02/98,800,27696
06/02/98,900,29286
06/02/98,1000,30057
06/02/98,1100,31069
06/02/98,1200,31498
06/02/98,1300,31926
06/02/98,1400,32561
06/02/98,1500,33227
06/02/98,1600,33525
06/02/98,1700,33715
06/02/98,1800,32975
06/02/98,1900,31817
06/02/98,2000,31145
06/02/98,2100,31391
06/02/98,2200,31019
06/02/98,2300,28450
06/02/98,2400,25339
06/01/98,100,26972
06/01/98,200,24453
06/01/98,300,22514
06/01/98,400,22127
06/01/98,500,22367
06/01/98,600,24042
06/01/98,700,26606
06/01/98,800,29180
06/01/98,900,31487
06/01/98,1000,32856
06/01/98,1100,33605
06/01/98,1200,33704
06/01/98,1300,33889
06/01/98,1400,34007
06/01/98,1500,33971
06/01/98,1600,33966
06/01/98,1700,33818
06/01/98,1800,33426
06/01/98,1900,32188
06/01/98,2000,30856
06/01/98,2100,30748
06/01/98,2200,30776
06/01/98,2300,27945
06/01/98,2400,24860
05/31/98,100,26527
05/31/98,200,24647
05/31/98,300,23464
05/31/98,400,22740
05/31/98,500,22077
05/31/98,600,21996
05/31/98,700,21998
05/31/98,800,23614
05/31/98,900,26293
05/31/98,1000,28963
05/31/98,1100,31270
05/31/98,1200,33277
05/31/98,1300,34401
05/31/98,1400,35189
05/31/98,1500,35731
05/31/98,1600,36149
05/31/98,1700,36366
05/31/98,1800,36348
05/31/98,1900,35804
05/31/98,2000,34982
05/31/98,2100,35409
05/31/98,2200,35207
05/31/98,2300,33052
05/31/98,2400,29737
05/30/98,100,25612
05/30/98,200,23533
05/30/98,300,22825
05/30/98,400,22253
05/30/98,500,21882
05/30/98,600,22139
05/30/98,700,22773
05/30/98,800,24805
05/30/98,900,27533
05/30/98,1000,29771
05/30/98,1100,31789
05/30/98,1200,33327
05/30/98,1300,34140
05/30/98,1400,34266
05/30/98,1500,34599
05/30/98,1600,35114
05/30/98,1700,35314
05/30/98,1800,35262
05/30/98,1900,34573
05/30/98,2000,33556
05/30/98,2100,33278
05/30/98,2200,33523
05/30/98,2300,31377
05/30/98,2400,28845
05/29/98,100,24498
05/29/98,200,22952
05/29/98,300,22096
05/29/98,400,21693
05/29/98,500,21948
05/29/98,600,23499
05/29/98,700,26326
05/29/98,800,29859
05/29/98,900,31530
05/29/98,1000,33004
05/29/98,1100,34802
05/29/98,1200,35804
05/29/98,1300,36684
05/29/98,1400,37960
05/29/98,1500,38361
05/29/98,1600,39029
05/29/98,1700,39382
05/29/98,1800,38776
05/29/98,1900,37145
05/29/98,2000,35567
05/29/98,2100,34778
05/29/98,2200,33546
05/29/98,2300,30944
05/29/98,2400,28111
05/28/98,100,22973
05/28/98,200,21705
05/28/98,300,21230
05/28/98,400,20676
05/28/98,500,20775
05/28/98,600,22173
05/28/98,700,25089
05/28/98,800,28604
05/28/98,900,30455
05/28/98,1000,31897
05/28/98,1100,33334
05/28/98,1200,34139
05/28/98,1300,34719
05/28/98,1400,35427
05/28/98,1500,35717
05/28/98,1600,35930
05/28/98,1700,36060
05/28/98,1800,35767
05/28/98,1900,34428
05/28/98,2000,33123
05/28/98,2100,33466
05/28/98,2200,33320
05/28/98,2300,30439
05/28/98,2400,27217
05/27/98,100,22920
05/27/98,200,21766
05/27/98,300,20895
05/27/98,400,20522
05/27/98,500,20878
05/27/98,600,22498
05/27/98,700,25383
05/27/98,800,28295
05/27/98,900,29997
05/27/98,1000,31103
05/27/98,1100,32026
05/27/98,1200,32593
05/27/98,1300,32834
05/27/98,1400,33109
05/27/98,1500,33267
05/27/98,1600,33152
05/27/98,1700,33245
05/27/98,1800,32905
05/27/98,1900,31881
05/27/98,2000,31046
05/27/98,2100,31384
05/27/98,2200,31327
05/27/98,2300,28728
05/27/98,2400,25657
05/26/98,100,21478
05/26/98,200,20479
05/26/98,300,19804
05/26/98,400,19489
05/26/98,500,19894
05/26/98,600,21521
05/26/98,700,24648
05/26/98,800,27922
05/26/98,900,30299
05/26/98,1000,30723
05/26/98,1100,31826
05/26/98,1200,32650
05/26/98,1300,32706
05/26/98,1400,32821
05/26/98,1500,33196
05/26/98,1600,33267
05/26/98,1700,33326
05/26/98,1800,32817
05/26/98,1900,31869
05/26/98,2000,30898
05/26/98,2100,31149
05/26/98,2200,30978
05/26/98,2300,28326
05/26/98,2400,25229
05/25/98,100,19869
05/25/98,200,18792
05/25/98,300,18187
05/25/98,400,17879
05/25/98,500,17904
05/25/98,600,18123
05/25/98,700,18421
05/25/98,800,19512
05/25/98,900,21532
05/25/98,1000,23609
05/25/98,1100,24903
05/25/98,1200,25548
05/25/98,1300,25898
05/25/98,1400,25831
05/25/98,1500,25708
05/25/98,1600,25744
05/25/98,1700,26001
05/25/98,1800,26161
05/25/98,1900,26096
05/25/98,2000,26516
05/25/98,2100,27601
05/25/98,2200,27893
05/25/98,2300,25861
05/25/98,2400,23396
05/24/98,100,19806
05/24/98,200,18161
05/24/98,300,17600
05/24/98,400,17655
05/24/98,500,17461
05/24/98,600,17530
05/24/98,700,17698
05/24/98,800,18859
05/24/98,900,20559
05/24/98,1000,22271
05/24/98,1100,23170
05/24/98,1200,23744
05/24/98,1300,24028
05/24/98,1400,23966
05/24/98,1500,23838
05/24/98,1600,23858
05/24/98,1700,24045
05/24/98,1800,24093
05/24/98,1900,23875
05/24/98,2000,23681
05/24/98,2100,24298
05/24/98,2200,24948
05/24/98,2300,23320
05/24/98,2400,21588
05/23/98,100,20867
05/23/98,200,19642
05/23/98,300,19140
05/23/98,400,18403
05/23/98,500,18579
05/23/98,600,18880
05/23/98,700,19384
05/23/98,800,21076
05/23/98,900,22759
05/23/98,1000,24220
05/23/98,1100,24903
05/23/98,1200,24944
05/23/98,1300,24767
05/23/98,1400,24272
05/23/98,1500,24271
05/23/98,1600,24166
05/23/98,1700,24397
05/23/98,1800,24523
05/23/98,1900,24312
05/23/98,2000,24113
05/23/98,2100,24751
05/23/98,2200,25230
05/23/98,2300,23730
05/23/98,2400,21588
05/22/98,100,22472
05/22/98,200,21160
05/22/98,300,20628
05/22/98,400,20111
05/22/98,500,20375
05/22/98,600,21627
05/22/98,700,24366
05/22/98,800,27301
05/22/98,900,28494
05/22/98,1000,29148
05/22/98,1100,29759
05/22/98,1200,30034
05/22/98,1300,29918
05/22/98,1400,30000
05/22/98,1500,29938
05/22/98,1600,29630
05/22/98,1700,29250
05/22/98,1800,28826
05/22/98,1900,28048
05/22/98,2000,27107
05/22/98,2100,27442
05/22/98,2200,27519
05/22/98,2300,25311
05/22/98,2400,22924
05/21/98,100,26013
05/21/98,200,24625
05/21/98,300,23569
05/21/98,400,23093
05/21/98,500,23022
05/21/98,600,24388
05/21/98,700,27341
05/21/98,800,30052
05/21/98,900,32223
05/21/98,1000,33623
05/21/98,1100,34873
05/21/98,1200,35312
05/21/98,1300,35812
05/21/98,1400,36273
05/21/98,1500,36206
05/21/98,1600,35932
05/21/98,1700,36091
05/21/98,1800,35558
05/21/98,1900,33647
05/21/98,2000,32086
05/21/98,2100,31591
05/21/98,2200,31231
05/21/98,2300,28345
05/21/98,2400,25314
05/20/98,100,25365
05/20/98,200,23631
05/20/98,300,22815
05/20/98,400,22331
05/20/98,500,22411
05/20/98,600,23673
05/20/98,700,26442
05/20/98,800,29898
05/20/98,900,31549
05/20/98,1000,32838
05/20/98,1100,34494
05/20/98,1200,35626
05/20/98,1300,36508
05/20/98,1400,37436
05/20/98,1500,38517
05/20/98,1600,38990
05/20/98,1700,39000
05/20/98,1800,38757
05/20/98,1900,37512
05/20/98,2000,36017
05/20/98,2100,36048
05/20/98,2200,35605
05/20/98,2300,32375
05/20/98,2400,29072
05/19/98,100,23875
05/19/98,200,22275
05/19/98,300,21723
05/19/98,400,21224
05/19/98,500,21315
05/19/98,600,22783
05/19/98,700,25882
05/19/98,800,29178
05/19/98,900,31298
05/19/98,1000,32559
05/19/98,1100,33970
05/19/98,1200,34382
05/19/98,1300,35092
05/19/98,1400,36212
05/19/98,1500,36712
05/19/98,1600,36976
05/19/98,1700,37137
05/19/98,1800,36899
05/19/98,1900,35993
05/19/98,2000,35078
05/19/98,2100,35331
05/19/98,2200,34802
05/19/98,2300,31611
05/19/98,2400,28281
05/18/98,100,21705
05/18/98,200,20642
05/18/98,300,19985
05/18/98,400,19668
05/18/98,500,19970
05/18/98,600,21675
05/18/98,700,24554
05/18/98,800,27708
05/18/98,900,30095
05/18/98,1000,31213
05/18/98,1100,32099
05/18/98,1200,32933
05/18/98,1300,33327
05/18/98,1400,33943
05/18/98,1500,34317
05/18/98,1600,34683
05/18/98,1700,34730
05/18/98,1800,34395
05/18/98,1900,33416
05/18/98,2000,32603
05/18/98,2100,32768
05/18/98,2200,32600
05/18/98,2300,29760
05/18/98,2400,26651
05/17/98,100,23325
05/17/98,200,21576
05/17/98,300,20640
05/17/98,400,19996
05/17/98,500,19571
05/17/98,600,19471
05/17/98,700,19745
05/17/98,800,20535
05/17/98,900,22317
05/17/98,1000,24244
05/17/98,1100,25531
05/17/98,1200,26185
05/17/98,1300,26716
05/17/98,1400,26975
05/17/98,1500,27011
05/17/98,1600,27260
05/17/98,1700,27642
05/17/98,1800,27959
05/17/98,1900,27846
05/17/98,2000,27265
05/17/98,2100,28039
05/17/98,2200,28663
05/17/98,2300,26349
05/17/98,2400,23760
05/16/98,100,22546
05/16/98,200,20968
05/16/98,300,20303
05/16/98,400,19833
05/16/98,500,19570
05/16/98,600,19871
05/16/98,700,20539
05/16/98,800,22538
05/16/98,900,25058
05/16/98,1000,27185
05/16/98,1100,28283
05/16/98,1200,29214
05/16/98,1300,29567
05/16/98,1400,29591
05/16/98,1500,29621
05/16/98,1600,29944
05/16/98,1700,30368
05/16/98,1800,30436
05/16/98,1900,30149
05/16/98,2000,29440
05/16/98,2100,29834
05/16/98,2200,29467
05/16/98,2300,27677
05/16/98,2400,25355
05/15/98,100,21429
05/15/98,200,20270
05/15/98,300,19808
05/15/98,400,19552
05/15/98,500,19740
05/15/98,600,21435
05/15/98,700,24474
05/15/98,800,27311
05/15/98,900,28640
05/15/98,1000,29344
05/15/98,1100,30390
05/15/98,1200,31128
05/15/98,1300,31203
05/15/98,1400,31478
05/15/98,1500,31895
05/15/98,1600,32036
05/15/98,1700,31861
05/15/98,1800,31321
05/15/98,1900,30270
05/15/98,2000,29518
05/15/98,2100,29975
05/15/98,2200,30014
05/15/98,2300,27599
05/15/98,2400,24994
05/14/98,100,21305
05/14/98,200,20392
05/14/98,300,19990
05/14/98,400,19877
05/14/98,500,20218
05/14/98,600,22096
05/14/98,700,25092
05/14/98,800,27613
05/14/98,900,28467
05/14/98,1000,28976
05/14/98,1100,29497
05/14/98,1200,29432
05/14/98,1300,29535
05/14/98,1400,29640
05/14/98,1500,29739
05/14/98,1600,29655
05/14/98,1700,29673
05/14/98,1800,29308
05/14/98,1900,28456
05/14/98,2000,28036
05/14/98,2100,28989
05/14/98,2200,28449
05/14/98,2300,26194
05/14/98,2400,23935
05/13/98,100,22326
05/13/98,200,21644
05/13/98,300,21328
05/13/98,400,21137
05/13/98,500,21505
05/13/98,600,23371
05/13/98,700,26467
05/13/98,800,28999
05/13/98,900,29894
05/13/98,1000,29937
05/13/98,1100,30234
05/13/98,1200,30291
05/13/98,1300,30088
05/13/98,1400,30331
05/13/98,1500,30018
05/13/98,1600,29795
05/13/98,1700,29688
05/13/98,1800,29229
05/13/98,1900,28588
05/13/98,2000,28240
05/13/98,2100,29316
05/13/98,2200,29409
05/13/98,2300,27235
05/13/98,2400,24543
05/12/98,100,22377
05/12/98,200,21570
05/12/98,300,21162
05/12/98,400,21105
05/12/98,500,21367
05/12/98,600,23170
05/12/98,700,26621
05/12/98,800,29476
05/12/98,900,30548
05/12/98,1000,30683
05/12/98,1100,31028
05/12/98,1200,31244
05/12/98,1300,30907
05/12/98,1400,30924
05/12/98,1500,30818
05/12/98,1600,30364
05/12/98,1700,30518
05/12/98,1800,30280
05/12/98,1900,29713
05/12/98,2000,29492
05/12/98,2100,30438
05/12/98,2200,29679
05/12/98,2300,27412
05/12/98,2400,24504
05/11/98,100,20308
05/11/98,200,19129
05/11/98,300,19091
05/11/98,400,19033
05/11/98,500,19446
05/11/98,600,21400
05/11/98,700,24782
05/11/98,800,27828
05/11/98,900,29223
05/11/98,1000,29653
05/11/98,1100,30036
05/11/98,1200,30140
05/11/98,1300,30255
05/11/98,1400,30076
05/11/98,1500,29744
05/11/98,1600,29480
05/11/98,1700,29749
05/11/98,1800,29978
05/11/98,1900,29842
05/11/98,2000,29710
05/11/98,2100,30237
05/11/98,2200,28973
05/11/98,2300,26313
05/11/98,2400,23817
05/10/98,100,20210
05/10/98,200,19095
05/10/98,300,18444
05/10/98,400,18070
05/10/98,500,18038
05/10/98,600,18228
05/10/98,700,18748
05/10/98,800,19681
05/10/98,900,21567
05/10/98,1000,23139
05/10/98,1100,23973
05/10/98,1200,24190
05/10/98,1300,24192
05/10/98,1400,23923
05/10/98,1500,23643
05/10/98,1600,23392
05/10/98,1700,23610
05/10/98,1800,23808
05/10/98,1900,23982
05/10/98,2000,24445
05/10/98,2100,25937
05/10/98,2200,25637
05/10/98,2300,24252
05/10/98,2400,21617
05/09/98,100,21174
05/09/98,200,20161
05/09/98,300,19480
05/09/98,400,19317
05/09/98,500,19239
05/09/98,600,19745
05/09/98,700,20562
05/09/98,800,21942
05/09/98,900,23923
05/09/98,1000,25689
05/09/98,1100,26671
05/09/98,1200,26846
05/09/98,1300,26757
05/09/98,1400,25853
05/09/98,1500,25193
05/09/98,1600,24786
05/09/98,1700,24823
05/09/98,1800,24727
05/09/98,1900,24803
05/09/98,2000,24980
05/09/98,2100,25924
05/09/98,2200,25581
05/09/98,2300,24043
05/09/98,2400,22063
05/08/98,100,21497
05/08/98,200,20278
05/08/98,300,19972
05/08/98,400,19693
05/08/98,500,19936
05/08/98,600,21597
05/08/98,700,24897
05/08/98,800,28014
05/08/98,900,29239
05/08/98,1000,29896
05/08/98,1100,30434
05/08/98,1200,30484
05/08/98,1300,30267
05/08/98,1400,30176
05/08/98,1500,29780
05/08/98,1600,29449
05/08/98,1700,29255
05/08/98,1800,29019
05/08/98,1900,28423
05/08/98,2000,28062
05/08/98,2100,28330
05/08/98,2200,27364
05/08/98,2300,25670
05/08/98,2400,23291
05/07/98,100,21153
05/07/98,200,20402
05/07/98,300,19855
05/07/98,400,19613
05/07/98,500,19992
05/07/98,600,21730
05/07/98,700,25091
05/07/98,800,27822
05/07/98,900,29010
05/07/98,1000,29633
05/07/98,1100,30155
05/07/98,1200,30340
