Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
12/31/08,100,28937,5214,11072,1722,14548,1421,9352
12/31/08,200,27714,5044,10539,1687,14045,1364,9031
12/31/08,300,27120,4940,10242,1677,13851,1325,8917
12/31/08,400,26995,4937,10100,1687,13790,1314,8988
12/31/08,500,27523,5030,10130,1730,14152,1322,9189
12/31/08,600,29087,5273,10334,1827,14879,1398,9769
12/31/08,700,31409,5650,10876,1968,15853,1496,10513
12/31/08,800,33109,5958,11711,2098,16940,1603,10918
12/31/08,900,33985,6097,12106,2140,17377,1659,11002
12/31/08,1000,34794,6302,12308,2198,17746,1715,10972
12/31/08,1100,35374,6436,12476,2243,18040,1750,10924
12/31/08,1200,35637,6491,12516,2255,18149,1775,10950
12/31/08,1300,35802,6471,12488,2240,18000,1784,10958
12/31/08,1400,35750,6507,12294,2215,17828,1775,10939
12/31/08,1500,35638,6429,12112,2193,17607,1755,11103
12/31/08,1600,35859,6423,11929,2167,17473,1751,11301
12/31/08,1700,37455,6657,11892,2187,17719,1793,12044
12/31/08,1800,41362,7170,12632,2305,18731,1922,13538
12/31/08,1900,41580,7244,13622,2348,19192,1929,13858
12/31/08,2000,40656,7018,13423,2280,18670,1879,13660
12/31/08,2100,39409,6817,13073,2192,18319,1831,13435
12/31/08,2200,38010,6580,12676,2127,17963,1769,13071
12/31/08,2300,36488,6357,12255,2052,17546,1701,12748
12/31/08,2400,35167,6174,11731,1993,17141,1631,12477
12/30/08,100,28104,5147,10797,1729,14809,1401,9114
12/30/08,200,26922,4971,10192,1694,14518,1337,8925
12/30/08,300,26335,4906,9821,1673,14263,1313,8793
12/30/08,400,26289,4930,9629,1679,14293,1306,8875
12/30/08,500,26953,5024,9605,1712,14718,1335,9186
12/30/08,600,28750,5273,9798,1808,15349,1402,9862
12/30/08,700,31431,5659,10408,1956,16395,1504,10729
12/30/08,800,33248,5933,11344,2079,17284,1605,11294
12/30/08,900,34005,5998,11835,2121,17551,1650,11278
12/30/08,1000,34397,6055,11986,2153,17477,1701,10961
12/30/08,1100,34521,6054,12129,2126,17202,1733,10690
12/30/08,1200,34267,5958,12217,2096,16656,1724,10324
12/30/08,1300,33693,5781,12172,2049,16163,1683,10169
12/30/08,1400,33248,5702,12058,2003,15771,1656,9925
12/30/08,1500,32901,5535,11995,1973,15491,1647,9701
12/30/08,1600,32761,5438,11884,1921,15236,1645,9601
12/30/08,1700,34123,5613,11966,1932,15364,1668,9933
12/30/08,1800,37790,6189,12795,2061,16455,1800,11191
12/30/08,1900,38171,6387,13397,2175,17185,1837,11618
12/30/08,2000,37748,6428,13262,2147,17248,1822,11593
12/30/08,2100,37213,6446,13128,2103,17244,1795,11498
12/30/08,2200,35861,6257,12936,2036,16922,1736,11193
12/30/08,2300,33578,5934,12516,1927,16312,1625,10600
12/30/08,2400,31028,5542,11843,1803,15280,1518,9930
12/29/08,100,25294,4693,10461,1722,14105,1347,7555
12/29/08,200,24369,4584,9977,1685,13932,1301,7288
12/29/08,300,24033,4628,9691,1671,13959,1287,7253
12/29/08,400,24172,4671,9557,1684,14027,1276,7325
12/29/08,500,25075,4788,9557,1715,14387,1308,7643
12/29/08,600,27074,5129,9804,1824,15096,1383,8300
12/29/08,700,29937,5546,10438,1981,16310,1492,9247
12/29/08,800,32060,5890,11373,2123,17343,1594,9959
12/29/08,900,32970,6039,11850,2143,17595,1633,10233
12/29/08,1000,33488,6032,12062,2159,17523,1646,10273
12/29/08,1100,33687,5979,12145,2156,17216,1686,10296
12/29/08,1200,33477,5908,12222,2124,16783,1680,10226
12/29/08,1300,33076,5797,12168,2079,16288,1663,10028
12/29/08,1400,32626,5646,12061,2030,16003,1646,9808
12/29/08,1500,32173,5554,11950,1981,15620,1636,9636
12/29/08,1600,31975,5480,11855,1934,15314,1629,9536
12/29/08,1700,33413,5645,11828,1936,15490,1657,9884
12/29/08,1800,37263,6248,12530,2082,16679,1794,11185
12/29/08,1900,37703,6424,13416,2198,17432,1811,11626
12/29/08,2000,37286,6438,13341,2173,17540,1799,11595
12/29/08,2100,36602,6359,13181,2130,17398,1770,11445
12/29/08,2200,35144,6143,12900,2065,17079,1711,11056
12/29/08,2300,32754,5816,12427,1963,16371,1612,10384
12/29/08,2400,30122,5442,11635,1834,15457,1500,9687
12/28/08,100,25904,4362,9869,1422,11892,1266,7787
12/28/08,200,24527,4148,9549,1345,11484,1204,7401
12/28/08,300,23741,4057,9370,1315,11195,1164,7146
12/28/08,400,23254,3996,9270,1288,11120,1133,7057
12/28/08,500,23134,3981,9243,1302,11085,1136,7023
12/28/08,600,23464,4035,9323,1348,11327,1134,7141
12/28/08,700,24175,4144,9506,1439,11774,1160,7390
12/28/08,800,24884,4267,9813,1553,12351,1207,7685
12/28/08,900,25926,4476,9956,1651,12938,1248,8074
12/28/08,1000,27179,4722,10127,1727,13512,1295,8518
12/28/08,1100,28105,4837,10371,1786,13876,1320,8688
12/28/08,1200,28503,4875,10494,1815,14081,1375,8724
12/28/08,1300,28602,4887,10597,1827,14134,1381,8740
12/28/08,1400,28427,4860,10552,1806,14041,1384,8678
12/28/08,1500,28289,4765,10454,1761,13824,1381,8606
12/28/08,1600,28535,4742,10365,1738,13727,1394,8643
12/28/08,1700,29787,4955,10475,1775,14036,1428,8954
12/28/08,1800,32423,5473,11338,1968,15324,1580,9840
12/28/08,1900,32672,5654,12352,2075,15955,1635,9941
12/28/08,2000,32411,5655,12431,2054,15956,1633,9815
12/28/08,2100,31968,5630,12350,2033,15985,1621,9614
12/28/08,2200,30872,5490,12127,1983,15703,1595,9229
12/28/08,2300,29129,5215,11782,1901,15173,1514,8707
12/28/08,2400,26982,4948,11158,1810,14584,1418,8044
12/27/08,100,28156,4870,10232,1561,13585,1393,9223
12/27/08,200,26845,4649,9573,1471,13148,1328,8837
12/27/08,300,26085,4574,9149,1430,12818,1304,8653
12/27/08,400,25704,4548,8877,1400,12704,1274,8572
12/27/08,500,25750,4569,8764,1394,12716,1274,8629
12/27/08,600,26327,4706,8832,1419,12899,1283,8845
12/27/08,700,27318,4855,9008,1464,13272,1303,9199
12/27/08,800,28395,5039,9340,1545,13720,1339,9538
12/27/08,900,29892,5238,9687,1599,14114,1370,9970
12/27/08,1000,31386,5401,10074,1679,14446,1424,10283
12/27/08,1100,32191,5434,10484,1729,14383,1452,10312
12/27/08,1200,32223,5345,10629,1738,14153,1442,10106
12/27/08,1300,31728,5167,10639,1715,13873,1450,9699
12/27/08,1400,30975,5001,10620,1683,13452,1439,9191
12/27/08,1500,30398,4863,10531,1664,13220,1423,8893
12/27/08,1600,30251,4829,10558,1637,13058,1419,8792
12/27/08,1700,31573,4912,10654,1665,13151,1449,9019
12/27/08,1800,34133,5428,11355,1782,14096,1573,10055
12/27/08,1900,34299,5555,11759,1830,14478,1619,10248
12/27/08,2000,33853,5517,11704,1802,14314,1604,10075
12/27/08,2100,33188,5413,11551,1767,14210,1580,9853
12/27/08,2200,32030,5287,11311,1701,13955,1534,9475
12/27/08,2300,30204,5015,10945,1617,13429,1464,8957
12/27/08,2400,27975,4619,10382,1512,12632,1355,8340
12/26/08,100,28605,5088,10895,1829,15062,1473,9333
12/26/08,200,27819,4986,10379,1774,14865,1426,9271
12/26/08,300,27511,4965,10062,1748,14731,1394,9316
12/26/08,400,27647,5009,9873,1741,14712,1381,9557
12/26/08,500,28295,5108,9857,1746,14803,1392,9979
12/26/08,600,29665,5294,9967,1797,15280,1432,10665
12/26/08,700,31531,5576,10293,1896,15861,1519,11291
12/26/08,800,32758,5865,10850,1985,16404,1570,11755
12/26/08,900,33850,6037,11212,2037,16748,1607,11977
12/26/08,1000,34883,6168,11444,2097,17004,1651,11987
12/26/08,1100,35012,6073,11787,2143,17109,1655,11782
12/26/08,1200,34731,6001,12002,2144,17047,1633,11322
12/26/08,1300,34028,5819,12007,2137,16795,1613,10964
12/26/08,1400,33168,5671,11910,2104,16536,1586,10812
12/26/08,1500,32741,5608,11850,2072,16323,1612,10757
12/26/08,1600,32874,5660,11817,2026,16120,1679,10794
12/26/08,1700,34653,5876,11913,2028,16046,1723,11209
12/26/08,1800,37685,6277,12679,2120,16685,1800,12048
12/26/08,1900,37566,6237,13147,2125,16780,1795,11990
12/26/08,2000,36822,6190,12888,2065,16582,1768,11727
12/26/08,2100,36035,6060,12611,1998,16298,1727,11424
12/26/08,2200,34706,5855,12307,1923,15960,1667,11027
12/26/08,2300,32669,5572,11815,1813,15302,1575,10466
12/26/08,2400,30237,5193,11075,1678,14348,1480,9796
12/25/08,100,26756,4495,11726,1809,13831,1425,8143
12/25/08,200,25222,4312,11218,1752,13514,1373,7672
12/25/08,300,24357,4224,10882,1727,13387,1342,7462
12/25/08,400,24088,4216,10682,1716,13433,1323,7385
12/25/08,500,24297,4299,10562,1748,13680,1317,7469
12/25/08,600,25066,4453,10578,1800,14098,1340,7758
12/25/08,700,26314,4678,10744,1890,14733,1380,8217
12/25/08,800,27456,4986,11050,1977,15467,1427,8757
12/25/08,900,28767,5206,11098,2046,15941,1455,9158
12/25/08,1000,29682,5329,11170,2076,16054,1498,9378
12/25/08,1100,29976,5348,11214,2080,15838,1517,9366
12/25/08,1200,29889,5299,11242,2035,15481,1543,9259
12/25/08,1300,29512,5133,11162,1964,14902,1521,9110
12/25/08,1400,28965,4909,11061,1880,14248,1602,8881
12/25/08,1500,28332,4764,10956,1797,13737,1491,8663
12/25/08,1600,28288,4706,10906,1764,13524,1488,8571
12/25/08,1700,29584,4846,10989,1783,13776,1513,8794
12/25/08,1800,32269,5277,11829,1935,14904,1622,9688
12/25/08,1900,32631,5486,12482,2038,15683,1639,9912
12/25/08,2000,32781,5605,12449,2051,15982,1652,10001
12/25/08,2100,33033,5666,12383,2056,16212,1660,10132
12/25/08,2200,32841,5667,12256,2043,16262,1662,10152
12/25/08,2300,31783,5559,12059,2001,16030,1625,9959
12/25/08,2400,30034,5294,11547,1912,15527,1541,9603
12/24/08,100,32036,5521,11702,1945,15885,1544,11045
12/24/08,200,30515,5290,10880,1838,15245,1478,10670
12/24/08,300,29621,5181,10380,1782,14893,1438,10422
12/24/08,400,29310,5119,10094,1750,14678,1410,10354
12/24/08,500,29665,5131,9958,1749,14686,1403,10424
12/24/08,600,30950,5268,10062,1800,14948,1462,10903
12/24/08,700,33169,5543,10475,1883,15584,1544,11471
12/24/08,800,34947,5761,11136,1994,16267,1623,11876
12/24/08,900,36233,5950,11677,2059,16599,1672,12117
12/24/08,1000,37338,6121,11951,2106,16803,1707,12160
12/24/08,1100,37699,6210,12192,2123,16833,1735,12025
12/24/08,1200,37456,6126,12262,2123,16537,1738,11610
12/24/08,1300,36523,5915,12099,2075,16149,1685,11043
12/24/08,1400,35648,5812,11975,2031,15775,1667,10641
12/24/08,1500,34953,5713,11964,1978,15437,1663,10398
12/24/08,1600,34586,5629,11849,1937,15229,1657,10300
12/24/08,1700,35753,5688,11944,1935,15235,1684,10532
12/24/08,1800,37330,5855,12768,2007,15542,1718,11237
12/24/08,1900,36058,5646,13545,2025,15324,1686,10984
12/24/08,2000,34529,5421,13284,1985,15036,1635,10504
12/24/08,2100,33543,5253,13033,1982,15024,1601,10188
12/24/08,2200,32456,5177,12836,1976,15052,1580,9909
12/24/08,2300,31003,5010,12644,1951,14817,1540,9378
12/24/08,2400,28952,4741,12251,1895,14370,1498,8778
12/23/08,100,35673,6797,13216,2312,19717,1752,13606
12/23/08,200,34534,6608,12425,2233,19199,1684,13505
12/23/08,300,34171,6532,11968,2169,18884,1651,13518
12/23/08,400,34261,6494,11671,2144,18797,1639,13709
12/23/08,500,34875,6694,11613,2158,18839,1654,14065
12/23/08,600,37143,6974,11766,2244,19431,1724,14833
12/23/08,700,41007,7566,12293,2430,20402,1857,15699
12/23/08,800,42876,7791,13185,2583,21072,1954,16115
12/23/08,900,42615,7670,13762,2615,21257,1984,15832
12/23/08,1000,41715,7481,14033,2632,21111,2008,15193
12/23/08,1100,40780,7295,14300,2645,20942,1978,14401
12/23/08,1200,39880,7116,14433,2610,20368,1983,13683
12/23/08,1300,38975,7005,14333,2565,19825,1960,13076
12/23/08,1400,38664,6948,14173,2543,19482,1955,12721
12/23/08,1500,38594,6834,14136,2505,19174,1936,12430
12/23/08,1600,38695,6820,13999,2467,18968,1945,12466
12/23/08,1700,40563,6961,13908,2475,19150,1945,13026
12/23/08,1800,43391,7302,14601,2606,19922,2052,14176
12/23/08,1900,43266,7319,15065,2648,20099,2056,14313
12/23/08,2000,42556,7272,14871,2577,19832,2036,14144
12/23/08,2100,41747,7137,14577,2487,19587,1978,13886
12/23/08,2200,40181,6874,14215,2390,19060,1929,13444
12/23/08,2300,37481,6448,13662,2254,18095,1802,12704
12/23/08,2400,34442,5905,12742,2074,16882,1673,11790
12/22/08,100,33222,6489,13106,2487,19627,1732,11580
12/22/08,200,32727,6469,12490,2421,19519,1695,11539
12/22/08,300,32835,6506,12217,2406,19499,1657,11859
12/22/08,400,33341,6597,12031,2397,19752,1644,12284
12/22/08,500,34617,6787,12056,2449,20029,1669,12897
12/22/08,600,37149,7156,12183,2547,20764,1743,13912
12/22/08,700,41145,7653,12855,2713,21913,1885,15025
12/22/08,800,43361,7993,13735,2868,22727,1981,15711
12/22/08,900,43667,8033,14266,2887,22930,2035,15693
12/22/08,1000,43343,7967,14533,2909,22811,2072,15462
12/22/08,1100,42964,7844,14692,2905,22613,2091,14936
12/22/08,1200,42326,7703,14752,2831,22222,2056,14461
12/22/08,1300,41531,7522,14683,2759,21579,2043,13989
12/22/08,1400,40830,7393,14543,2705,21026,2025,13582
12/22/08,1500,40349,7250,14457,2652,20485,2011,13375
12/22/08,1600,40383,7244,14354,2583,20252,2012,13344
12/22/08,1700,42335,7481,14395,2586,20531,2057,14019
12/22/08,1800,46147,8052,15269,2759,21612,2211,15511
12/22/08,1900,46457,8193,16104,2815,22305,2245,15728
12/22/08,2000,46124,8205,16024,2836,22340,2213,15709
12/22/08,2100,45452,8137,15893,2803,22408,2191,15726
12/22/08,2200,43806,7931,15575,2736,22133,2145,15405
12/22/08,2300,41053,7505,15011,2599,21398,2026,14786
12/22/08,2400,37947,7116,14205,2438,20448,1838,14087
12/21/08,100,31812,5450,11637,1873,15099,1509,10189
12/21/08,200,30421,5214,11204,1810,14707,1437,9858
12/21/08,300,29720,5135,11074,1782,14308,1396,9672
12/21/08,400,29404,5121,11000,1777,14313,1376,9668
12/21/08,500,29497,5145,11049,1811,14475,1372,9788
12/21/08,600,30043,5236,11210,1872,14702,1396,10034
12/21/08,700,31009,5396,11418,1977,15296,1424,10384
12/21/08,800,32370,5636,11879,2105,16212,1474,10962
12/21/08,900,33852,5903,12037,2208,16829,1515,11505
12/21/08,1000,35110,6067,12376,2283,17270,1566,11732
12/21/08,1100,35671,6059,12645,2298,17227,1586,11571
12/21/08,1200,35689,5978,12887,2307,17093,1592,11357
12/21/08,1300,35239,5930,12981,2329,17162,1603,11077
12/21/08,1400,34388,5807,13067,2326,17129,1623,10707
12/21/08,1500,33536,5811,13150,2344,17177,1629,10440
12/21/08,1600,33416,5900,13211,2371,17528,1660,10453
12/21/08,1700,35379,6211,13448,2485,18254,1754,10981
12/21/08,1800,39249,6866,14370,2721,19944,1945,12351
12/21/08,1900,39911,7142,15422,2852,20869,2015,12728
12/21/08,2000,40038,7237,15439,2876,21065,2034,12839
12/21/08,2100,39823,7286,15456,2874,21321,2045,12923
12/21/08,2200,38878,7201,15212,2820,21109,2005,12686
12/21/08,2300,36921,6970,14656,2713,20682,1910,12314
12/21/08,2400,34726,6678,13879,2583,20081,1780,11769
12/20/08,100,29717,5061,11600,1891,14668,1473,8452
12/20/08,200,28372,4884,10895,1813,14305,1425,8079
12/20/08,300,27707,4795,10482,1791,14173,1392,7907
12/20/08,400,27543,4755,10236,1784,14163,1382,7886
12/20/08,500,27813,4842,10181,1804,14346,1388,8000
12/20/08,600,28740,5033,10217,1862,14605,1407,8402
12/20/08,700,30313,5289,10560,1965,15294,1457,8962
12/20/08,800,32209,5598,11032,2090,16075,1519,9635
12/20/08,900,34192,5888,11450,2176,16719,1580,10226
12/20/08,1000,35580,6156,11778,2249,17142,1644,10785
12/20/08,1100,36181,6256,12024,2290,17353,1683,10980
12/20/08,1200,36054,6228,12021,2275,17263,1686,11083
12/20/08,1300,35723,6196,12024,2244,17109,1676,11014
12/20/08,1400,35339,6099,12003,2212,16896,1671,10983
12/20/08,1500,35198,6078,11900,2185,16806,1676,10987
12/20/08,1600,35442,6137,11884,2174,16682,1702,11138
12/20/08,1700,37459,6352,12048,2191,16934,1755,11658
12/20/08,1800,39800,6720,12918,2318,17893,1865,12428
12/20/08,1900,39796,6692,13641,2337,18024,1878,12389
12/20/08,2000,39371,6635,13608,2323,17866,1851,12277
12/20/08,2100,38823,6524,13478,2273,17682,1841,12175
12/20/08,2200,37782,6416,13252,2224,17302,1789,11880
12/20/08,2300,36075,6114,12913,2131,16719,1724,11377
12/20/08,2400,33919,5731,12309,1993,15864,1608,10658
12/19/08,100,29408,5279,12064,2055,15850,1502,9145
12/19/08,200,28256,5078,11410,1973,15373,1455,8869
12/19/08,300,27733,5000,11068,1927,15266,1421,8803
12/19/08,400,27676,5046,10891,1931,15333,1410,8795
12/19/08,500,28310,5133,10855,1979,15616,1444,9120
12/19/08,600,30372,5446,11103,2115,16361,1544,9908
12/19/08,700,34109,6038,11692,2325,17834,1677,11171
12/19/08,800,36526,6370,12621,2475,18483,1770,11798
12/19/08,900,37170,6342,13221,2492,18603,1830,11802
12/19/08,1000,37912,6406,13410,2465,18362,1855,11725
12/19/08,1100,38427,6479,13577,2436,18124,1859,11684
12/19/08,1200,38524,6457,13665,2344,17604,1862,11573
12/19/08,1300,38421,6350,13709,2288,17253,1830,11374
12/19/08,1400,38368,6261,13665,2272,16911,1808,11190
12/19/08,1500,38085,6155,13624,2226,16576,1758,10989
12/19/08,1600,38035,6080,13520,2210,16385,1784,10826
12/19/08,1700,39637,6226,13576,2260,16485,1840,11038
12/19/08,1800,41438,6570,14352,2393,17270,1934,11748
12/19/08,1900,40848,6547,14788,2395,17455,1909,11654
12/19/08,2000,39715,6444,14673,2347,17425,1864,11320
12/19/08,2100,38542,6318,14328,2317,17210,1825,10981
12/19/08,2200,36946,6153,13917,2258,17137,1778,10462
12/19/08,2300,34605,5805,13409,2156,16455,1694,9803
12/19/08,2400,31892,5387,12560,2015,15500,1572,9096
12/18/08,100,29167,5454,12328,2119,16170,1507,8806
12/18/08,200,28157,5313,11633,2045,15708,1438,8523
12/18/08,300,27728,5217,11234,2000,15622,1407,8447
12/18/08,400,27834,5277,11036,2002,15617,1400,8522
12/18/08,500,28621,5414,11055,2047,15873,1422,8900
12/18/08,600,31024,5774,11325,2187,16794,1511,9765
12/18/08,700,35191,6418,12085,2411,18321,1676,11116
12/18/08,800,37400,6697,13431,2571,19161,1801,11740
12/18/08,900,37397,6584,14125,2560,19117,1820,11545
12/18/08,1000,37188,6504,14184,2555,18995,1826,11414
12/18/08,1100,36842,6418,14157,2565,19024,1833,11360
12/18/08,1200,36242,6283,13997,2527,18793,1812,11232
12/18/08,1300,35529,6156,13814,2518,18596,1787,11096
12/18/08,1400,35236,6155,13529,2496,18444,1787,11009
12/18/08,1500,34932,6123,13513,2479,18192,1794,11036
12/18/08,1600,35061,6139,13447,2451,18042,1821,11108
12/18/08,1700,36955,6368,13572,2481,18337,1874,11633
12/18/08,1800,40083,6834,14543,2616,19053,1974,12595
12/18/08,1900,40253,6826,15322,2646,19317,1984,12595
12/18/08,2000,39742,6799,15243,2614,19105,1968,12462
12/18/08,2100,39084,6724,15001,2593,18972,1927,12194
12/18/08,2200,37518,6467,14642,2509,18673,1864,11641
12/18/08,2300,34813,6063,14041,2358,17766,1758,10773
12/18/08,2400,31731,5579,13063,2176,16578,1601,9829
12/17/08,100,30176,5543,12176,2136,16633,1514,9839
12/17/08,200,29036,5390,11460,2053,16134,1438,9608
12/17/08,300,28521,5312,11060,2020,15742,1409,9578
12/17/08,400,28370,5255,10862,2021,15640,1399,9600
12/17/08,500,29175,5323,10861,2047,15874,1416,9897
12/17/08,600,31304,5628,11137,2172,16631,1485,10801
12/17/08,700,34915,6124,11904,2360,17942,1646,12213
12/17/08,800,37302,6448,13146,2529,18873,1750,12759
12/17/08,900,37527,6476,13758,2590,18969,1791,12457
12/17/08,1000,37418,6443,13937,2605,18891,1816,12189
12/17/08,1100,37377,6427,13960,2628,18790,1841,11968
12/17/08,1200,37196,6393,14088,2608,18723,1856,11719
12/17/08,1300,36799,6331,13949,2618,18577,1836,11427
12/17/08,1400,36334,6260,13738,2600,18422,1847,11180
12/17/08,1500,35719,6123,13672,2550,18359,1846,10815
12/17/08,1600,35588,6123,13687,2465,18200,1860,10772
12/17/08,1700,37422,6378,13752,2575,18565,1910,11320
12/17/08,1800,40572,6785,14636,2706,19524,1985,12299
12/17/08,1900,40517,6840,15549,2736,19744,2002,12313
12/17/08,2000,39894,6794,15433,2702,19665,1967,12111
12/17/08,2100,39116,6727,15289,2659,19549,1933,11863
12/17/08,2200,37322,6522,15034,2555,19127,1877,11319
12/17/08,2300,34456,6115,14465,2424,18173,1751,10346
12/17/08,2400,31361,5766,13406,2247,16969,1608,9448
12/16/08,100,25817,4885,12631,2190,16539,1412,7836
12/16/08,200,24711,4749,12018,2132,16143,1474,7519
12/16/08,300,24306,4735,11639,2100,15920,1411,7432
12/16/08,400,24369,4782,11420,2095,16060,1410,7496
12/16/08,500,25166,4930,11376,2140,16505,1417,7829
12/16/08,600,27600,5327,11674,2277,17437,1531,8694
12/16/08,700,31847,5944,12402,2523,18850,1686,10151
12/16/08,800,34594,6296,13652,2689,19673,1799,11053
12/16/08,900,35119,6328,14398,2662,19627,1793,11113
12/16/08,1000,35428,6335,14544,2665,19585,1817,11156
12/16/08,1100,35742,6432,14608,2672,19789,1853,11269
12/16/08,1200,35893,6462,14585,2654,19630,1856,11394
12/16/08,1300,35999,6438,14700,2638,19397,1848,11441
12/16/08,1400,36252,6455,14600,2631,19526,1849,11518
12/16/08,1500,36220,6539,14614,2626,19425,1859,11614
12/16/08,1600,36870,6558,14488,2621,19481,1885,11847
12/16/08,1700,39154,6824,14476,2668,19709,1944,12512
12/16/08,1800,41861,7302,15291,2802,20581,2061,13367
12/16/08,1900,41949,7322,15804,2847,20699,2049,13412
12/16/08,2000,41445,7287,15667,2818,20625,2027,13234
12/16/08,2100,40493,7145,15489,2735,20262,1967,12931
12/16/08,2200,38571,6793,15171,2603,19925,1907,12334
12/16/08,2300,35521,6325,14431,2434,18786,1778,11406
12/16/08,2400,32344,5855,13293,2241,17491,1630,10430
12/15/08,100,27163,4810,10416,1714,14352,1392,8801
12/15/08,200,26051,4673,10024,1653,13847,1334,8491
12/15/08,300,25512,4576,10003,1622,13708,1314,8351
12/15/08,400,25494,4601,10080,1614,13656,1333,8358
12/15/08,500,26142,4703,10349,1662,14131,1352,8690
12/15/08,600,28253,5051,10776,1800,14789,1424,9526
12/15/08,700,32283,5645,11741,2045,16484,1575,10781
12/15/08,800,34419,5910,13178,2232,17440,1636,11277
12/15/08,900,34428,5779,13993,2254,17455,1662,11031
12/15/08,1000,34279,5770,14177,2296,17447,1675,10749
12/15/08,1100,34118,5710,14271,2348,17463,1710,10524
12/15/08,1200,33902,5615,14335,2375,17466,1724,10241
12/15/08,1300,33504,5608,14339,2413,17487,1709,10018
12/15/08,1400,33303,5550,14280,2436,17474,1704,9912
12/15/08,1500,33018,5502,14200,2450,17382,1731,9825
12/15/08,1600,33138,5476,14144,2464,17398,1754,9780
12/15/08,1700,34892,5692,14292,2525,17807,1809,10135
12/15/08,1800,37621,6129,15223,2705,19072,1890,10203
12/15/08,1900,37541,6219,16034,2766,19476,1903,11450
12/15/08,2000,36874,6229,15966,2731,19534,1888,11290
12/15/08,2100,36022,6128,15806,2709,19367,1876,10961
12/15/08,2200,34093,5859,15455,2622,19215,1826,10364
12/15/08,2300,31241,5509,14823,2474,18328,1645,9363
12/15/08,2400,28020,5132,13702,2313,17268,1590,8502
12/14/08,100,31549,5697,10841,1825,16120,1535,11384
12/14/08,200,30360,5510,10275,1753,15693,1473,11103
12/14/08,300,29718,5381,9758,1709,15457,1430,10918
12/14/08,400,29322,5319,9501,1697,15423,1417,10832
12/14/08,500,29245,5341,9402,1699,15440,1407,10812
12/14/08,600,29676,5415,9362,1732,15757,1424,11008
12/14/08,700,30602,5537,9473,1787,16176,1432,11412
12/14/08,800,31485,5759,9764,1889,16755,1458,11900
12/14/08,900,32651,5953,9997,1953,17248,1490,12179
12/14/08,1000,33108,5925,10352,2021,17182,1530,11907
12/14/08,1100,32843,5812,10653,2037,16863,1536,11299
12/14/08,1200,32315,5660,10853,2049,16452,1539,10868
12/14/08,1300,31847,5493,10984,2052,16295,1545,10483
12/14/08,1400,31325,5383,11060,2019,15889,1539,10174
12/14/08,1500,30877,5357,11070,1995,15696,1544,10019
12/14/08,1600,31100,5349,11081,1974,15650,1582,10003
12/14/08,1700,33240,5568,11316,2013,16131,1648,10614
12/14/08,1800,36768,6118,12051,2146,17207,1785,11750
12/14/08,1900,37183,6257,12567,2212,17369,1790,11944
12/14/08,2000,36998,6285,12578,2201,17342,1798,11854
12/14/08,2100,36455,6249,12474,2149,17237,1762,11639
12/14/08,2200,34797,5952,12226,2073,16759,1702,11104
12/14/08,2300,32223,5569,11807,1953,15839,1582,10245
12/14/08,2400,29345,5168,11055,1848,15043,1511,9432
12/13/08,100,30438,5757,12066,2112,17662,1569,10656
12/13/08,200,29266,5585,11315,2038,17360,1523,10483
12/13/08,300,28788,5522,10930,2015,17226,1510,10423
12/13/08,400,28638,5510,10646,2010,17285,1476,10577
12/13/08,500,28958,5629,10525,2019,17412,1492,10849
12/13/08,600,29983,5724,10562,2082,17935,1526,11340
12/13/08,700,31477,6069,10793,2184,18632,1597,12007
12/13/08,800,32932,6267,11271,2273,19308,1627,12688
12/13/08,900,34452,6492,11565,2314,19633,1668,13054
12/13/08,1000,35255,6474,11920,2327,19536,1713,12801
12/13/08,1100,35376,6399,12132,2336,19070,1698,12323
12/13/08,1200,34817,6205,12185,2277,18483,1692,11833
12/13/08,1300,34013,6019,12062,2210,17903,1688,11309
12/13/08,1400,33198,5876,11905,2131,17384,1655,10861
12/13/08,1500,32657,5756,11705,2058,17196,1641,10554
12/13/08,1600,32798,5785,11668,2056,17101,1669,10567
12/13/08,1700,34938,6072,11875,2110,17611,1724,11276
12/13/08,1800,38469,6699,12773,2258,18739,1891,12735
12/13/08,1900,38775,6846,13226,2276,18969,1899,13032
12/13/08,2000,38416,6808,13176,2243,18994,1878,13054
12/13/08,2100,38018,6783,12943,2203,18761,1857,13080
12/13/08,2200,37184,6645,12745,2157,18411,1824,12936
12/13/08,2300,35513,6406,12303,2072,17782,1746,12481
12/13/08,2400,33380,5972,11697,2000,16912,1632,11916
12/12/08,100,28823,5481,11754,2075,16465,1515,8938
12/12/08,200,27646,5350,11071,2016,16137,1465,8629
12/12/08,300,27008,5260,10776,1987,15984,1458,8496
12/12/08,400,26880,5222,10608,1978,15894,1447,8580
12/12/08,500,27526,5383,10641,2028,16317,1464,8884
12/12/08,600,29606,5701,10938,2156,17137,1540,9688
12/12/08,700,33354,6149,11740,2395,18653,1697,11074
12/12/08,800,35719,6506,13014,2550,19617,1794,11703
12/12/08,900,35978,6550,13617,2527,19704,1818,11589
12/12/08,1000,35979,6594,13705,2503,19698,1848,11447
12/12/08,1100,35925,6616,13751,2488,19659,1899,11345
12/12/08,1200,35727,6568,13739,2430,19467,1860,11210
12/12/08,1300,35312,6575,13652,2444,19305,1844,10869
12/12/08,1400,35290,6522,13511,2460,19232,1855,10724
12/12/08,1500,35343,6497,13417,2441,19189,1860,10542
