Date,Hour,PJM-E,PJM-W,NI,DAY,AEP,DUQ,DOM
12/22/09,300,29875,5403,10317,1807,15145,1403,11486
12/22/09,400,29890,5446,10075,1795,15109,1396,11665
12/22/09,500,30553,5514,10061,1835,15509,1421,12139
12/22/09,600,32561,5814,10264,1940,16280,1489,12984
12/22/09,700,36091,6225,10861,2134,17284,1648,14087
12/22/09,800,38051,6539,11854,2296,18262,1762,14616
12/22/09,900,38070,6592,12435,2314,18376,1793,14372
12/22/09,1000,37762,6580,12683,2338,18320,1803,13726
12/22/09,1100,37478,6563,12891,2352,18083,1789,13102
12/22/09,1200,37049,6503,13002,2326,17690,1797,12614
12/22/09,1300,36597,6385,13048,2311,17444,1805,12073
12/22/09,1400,36253,6277,12976,2285,17272,1822,11724
12/22/09,1500,35957,6207,12972,2272,17178,1806,11539
12/22/09,1600,36099,6231,13001,2241,17041,1808,11583
12/22/09,1700,37855,6423,13016,2266,17262,1845,12052
12/22/09,1800,41372,6917,13888,2412,18351,1964,13369
12/22/09,1900,41673,7011,14431,2457,18835,1980,13654
12/22/09,2000,41319,7000,14237,2433,18779,1953,13650
12/22/09,2100,40779,6906,14004,2390,18685,1927,13626
12/22/09,2200,39541,6713,13714,2317,18540,1876,13322
12/22/09,2300,37081,6396,13233,2196,17805,1769,12749
12/22/09,2400,34388,5993,12381,2042,16890,1629,12037
12/21/09,100,31425,5616,10926,1830,15189,1477,12035
12/21/09,200,30502,5466,10276,1778,14893,1446,11901
12/21/09,300,30097,5481,10007,1748,14828,1418,11961
12/21/09,400,30307,5467,9895,1753,14851,1421,12155
12/21/09,500,31003,5564,9895,1789,15124,1454,12592
12/21/09,600,33051,5925,10162,1932,15801,1526,13367
12/21/09,700,36378,6380,10853,2125,16765,1674,14384
12/21/09,800,38328,6677,11905,2292,17700,1795,14971
12/21/09,900,38744,6746,12548,2335,17947,1823,14913
12/21/09,1000,38401,6758,12809,2378,18066,1843,14282
12/21/09,1100,37885,6667,12989,2401,18107,1846,13657
12/21/09,1200,37348,6467,13093,2391,18097,1852,13172
12/21/09,1300,36878,6353,13100,2379,17987,1812,12638
12/21/09,1400,36457,6321,13081,2362,17994,1827,12121
12/21/09,1500,36077,6280,13091,2335,17875,1810,11942
12/21/09,1600,36212,6312,13095,2301,17795,1806,12053
12/21/09,1700,38060,6560,13143,2333,17936,1871,12618
12/21/09,1800,41742,7079,13913,2467,18879,1991,13920
12/21/09,1900,42004,7106,14472,2512,19068,2001,14184
12/21/09,2000,41525,7057,14283,2476,18868,1982,14112
12/21/09,2100,40791,6964,14050,2435,18735,1938,13858
12/21/09,2200,39181,6717,13744,2342,18412,1878,13530
12/21/09,2300,36620,6336,13240,2212,17626,1740,12862
12/21/09,2400,33773,5937,12363,2053,16576,1606,12136
12/20/09,100,32443,5552,10964,1799,14832,1517,12400
12/20/09,200,31234,5452,10334,1730,14384,1457,12062
12/20/09,300,30551,5363,9835,1718,14196,1431,12019
12/20/09,400,30339,5322,9628,1697,14248,1405,11956
12/20/09,500,30454,5380,9485,1690,14260,1401,12124
12/20/09,600,30974,5507,9551,1721,14452,1415,12409
12/20/09,700,31897,5668,9706,1795,14856,1473,12809
12/20/09,800,32765,5888,10043,1898,15417,1537,13249
12/20/09,900,34046,6059,10152,1964,15901,1568,13645
12/20/09,1000,34934,6163,10367,2023,16148,1592,13529
12/20/09,1100,35158,6144,10641,2028,16174,1579,13111
12/20/09,1200,34990,6068,10748,2015,15947,1599,12737
12/20/09,1300,34774,5944,10853,2005,15925,1601,12411
12/20/09,1400,34281,5883,10902,1979,15753,1610,12100
12/20/09,1500,33878,5801,11018,1953,15713,1612,11931
12/20/09,1600,34149,5821,11137,1962,15898,1622,11995
12/20/09,1700,36329,6113,11344,2021,16388,1678,12683
12/20/09,1800,40207,6777,12255,2183,17550,1838,14108
12/20/09,1900,40691,6897,12888,2243,17897,1876,14385
12/20/09,2000,40335,6839,12993,2224,17832,1862,14500
12/20/09,2100,39785,6837,12886,2207,17697,1864,14630
12/20/09,2200,38110,6605,12759,2136,17270,1815,13817
12/20/09,2300,35763,6222,12393,2035,16616,1704,13122
12/20/09,2400,33207,5869,11726,1931,15773,1586,12497
12/19/09,100,31896,5652,11350,1778,15672,1487,12058
12/19/09,200,30704,5523,10631,1715,15221,1424,11711
12/19/09,300,30128,5513,10159,1671,14866,1402,11604
12/19/09,400,29992,5482,9916,1668,14727,1392,11487
12/19/09,500,30286,5505,9761,1684,14729,1370,11517
12/19/09,600,31196,5636,9854,1738,14946,1427,11795
12/19/09,700,32792,5860,10142,1834,15313,1489,12195
12/19/09,800,34516,6111,10661,1943,15770,1561,12662
12/19/09,900,36227,6342,11072,2012,16113,1617,13199
12/19/09,1000,37802,6577,11394,2070,16388,1689,13690
12/19/09,1100,38593,6708,11685,2101,16434,1715,13932
12/19/09,1200,38964,6765,11815,2090,16293,1741,14058
12/19/09,1300,39004,6709,11803,2064,16224,1720,14065
12/19/09,1400,38730,6638,11707,2028,16065,1706,13943
12/19/09,1500,38578,6551,11550,2003,15984,1704,13960
12/19/09,1600,38747,6534,11482,2001,16008,1696,14122
12/19/09,1700,40377,6674,11629,2044,16323,1741,14575
12/19/09,1800,42788,7068,12482,2187,17300,1878,15760
12/19/09,1900,42683,7065,13104,2245,17458,1897,15644
12/19/09,2000,41801,6980,13044,2213,17289,1878,15195
12/19/09,2100,40692,6806,12865,2177,17081,1846,14805
12/19/09,2200,39076,6552,12671,2122,16760,1808,14257
12/19/09,2300,37008,6233,12311,2035,16198,1730,13721
12/19/09,2400,34617,5848,11757,1917,15422,1618,12955
12/18/09,100,32378,5925,11285,1951,16530,1559,11688
12/18/09,200,31461,5856,10579,1894,16035,1479,11613
12/18/09,300,31170,5831,10174,1843,15932,1471,11576
12/18/09,400,31264,5839,9898,1842,15722,1452,11820
12/18/09,500,32144,5939,9867,1875,16039,1487,12220
12/18/09,600,34429,6296,10116,1997,16834,1565,13106
12/18/09,700,38379,6826,10781,2240,18153,1725,14250
12/18/09,800,40262,7109,11978,2394,19105,1831,14749
12/18/09,900,40073,7031,12734,2370,18881,1844,14461
12/18/09,1000,39456,6908,12842,2371,18759,1860,13967
12/18/09,1100,38775,6785,12886,2359,18656,1853,13541
12/18/09,1200,37964,6641,12887,2315,18361,1847,13201
12/18/09,1300,37186,6488,12836,2285,18103,1816,12947
12/18/09,1400,36657,6350,12710,2252,18066,1806,12779
12/18/09,1500,36256,6294,12788,2200,17923,1804,12745
12/18/09,1600,36463,6356,12795,2165,17969,1770,12868
12/18/09,1700,38595,6607,12992,2202,18276,1827,13525
12/18/09,1800,41389,6944,13783,2321,19292,1943,14259
12/18/09,1900,41068,6987,14197,2343,19226,1912,14397
12/18/09,2000,40341,6891,13999,2299,18933,1872,14222
12/18/09,2100,39573,6768,13811,2246,18603,1836,13975
12/18/09,2200,38425,6613,13531,2191,18297,1790,13817
12/18/09,2300,36375,6363,13023,2066,17509,1693,13317
12/18/09,2400,33985,5975,12288,1919,16430,1596,12576
12/17/09,100,31638,6035,12051,2070,17516,1613,11443
12/17/09,200,30642,5928,11365,2005,17257,1582,11294
12/17/09,300,30309,5911,10976,1968,17025,1548,11307
12/17/09,400,30427,5911,10752,1959,17083,1527,11486
12/17/09,500,31230,6061,10710,2017,17305,1557,11917
12/17/09,600,33651,6402,10933,2158,18233,1625,12821
12/17/09,700,37734,7016,11611,2397,19765,1771,14167
12/17/09,800,39548,7248,12802,2551,20510,1890,14543
12/17/09,900,39211,7098,13404,2504,20235,1909,14201
12/17/09,1000,38758,6924,13571,2453,19683,1895,13651
12/17/09,1100,38279,6789,13548,2423,19173,1880,13127
12/17/09,1200,37700,6654,13487,2370,18447,1856,12688
12/17/09,1300,37052,6526,13386,2313,17888,1849,12196
12/17/09,1400,36565,6359,13296,2268,17514,1845,11881
12/17/09,1500,36123,6308,13292,2234,17151,1802,11660
12/17/09,1600,36322,6313,13255,2178,16900,1816,11712
12/17/09,1700,38514,6568,13291,2209,17368,1857,12458
12/17/09,1800,42123,7170,14094,2394,18735,1986,13775
12/17/09,1900,42402,7330,14678,2485,19319,1999,14146
12/17/09,2000,42022,7347,14448,2468,19368,2001,14198
12/17/09,2100,41443,7308,14205,2457,19417,1961,14220
12/17/09,2200,40039,7093,13916,2391,19248,1897,13855
12/17/09,2300,37294,6686,13338,2241,18352,1773,13048
12/17/09,2400,34363,6230,12326,2079,17268,1657,12247
12/16/09,100,28214,5418,12400,2081,16307,1533,9211
12/16/09,200,27313,5328,11755,2011,16068,1526,9093
12/16/09,300,27074,5335,11484,1995,16006,1496,9161
12/16/09,400,27249,5382,11309,2015,16147,1507,9366
12/16/09,500,28243,5543,11343,2052,16426,1529,9883
12/16/09,600,30742,5975,11600,2207,17504,1590,10956
12/16/09,700,35037,6561,12284,2472,19034,1781,12559
12/16/09,800,37086,6862,13461,2618,19955,1900,13209
12/16/09,900,37042,6759,14019,2592,19738,1917,12892
12/16/09,1000,36517,6655,14039,2550,19317,1920,12360
12/16/09,1100,36268,6565,13921,2497,18915,1921,12001
12/16/09,1200,35854,6443,13869,2434,18327,1909,11627
12/16/09,1300,35430,6366,13730,2387,17875,1906,11347
12/16/09,1400,35080,6261,13679,2339,17620,1875,11127
12/16/09,1500,34859,6217,13589,2293,17321,1871,11000
12/16/09,1600,35136,6260,13379,2244,17127,1848,11138
12/16/09,1700,37439,6543,13460,2265,17617,1851,11859
12/16/09,1800,41357,7177,14436,2470,19129,2010,13124
12/16/09,1900,41670,7376,15237,2592,19866,2047,13964
12/16/09,2000,41360,7384,15115,2581,19955,2047,13882
12/16/09,2100,40802,7343,14941,2566,20157,2030,13825
12/16/09,2200,39394,7130,14655,2500,19925,1969,13477
12/16/09,2300,36502,6731,14081,2361,19108,1826,12661
12/16/09,2400,33590,6312,13051,2198,18122,1707,11949
12/15/09,100,27140,4926,11272,1723,14052,1390,8933
12/15/09,200,25993,4729,10594,1669,13520,1336,8659
12/15/09,300,25381,4687,10266,1636,13317,1297,8461
12/15/09,400,25238,4680,10059,1636,13341,1299,8490
12/15/09,500,25819,4783,10116,1690,13639,1314,8757
12/15/09,600,27972,5113,10390,1844,14478,1417,9557
12/15/09,700,31942,5649,11168,2112,16095,1594,10844
12/15/09,800,34212,5953,12475,2298,17115,1732,11349
12/15/09,900,34286,5908,13262,2314,17033,1802,11065
12/15/09,1000,34330,5899,13339,2333,17091,1791,10864
12/15/09,1100,34222,5906,13340,2357,17191,1816,10661
12/15/09,1200,33983,5924,13376,2354,17238,1812,10451
12/15/09,1300,33530,5911,13338,2357,17281,1802,10280
12/15/09,1400,33239,5907,13287,2357,17351,1804,10154
12/15/09,1500,33067,5915,13287,2352,17297,1844,10076
12/15/09,1600,33402,5997,13219,2355,17242,1872,10174
12/15/09,1700,35375,6271,13324,2419,17654,1915,10704
12/15/09,1800,38259,6711,14348,2569,18807,1986,11785
12/15/09,1900,38261,6779,15334,2605,19173,1970,11884
12/15/09,2000,37789,6768,15283,2592,19185,1986,11813
12/15/09,2100,37086,6721,15168,2568,19161,1970,11709
12/15/09,2200,35544,6533,14961,2485,19001,1912,11265
12/15/09,2300,32990,6137,14411,2336,17992,1788,10474
12/15/09,2400,30168,5703,13379,2175,17064,1650,9648
12/14/09,100,27818,4898,10358,1729,14155,1403,9526
12/14/09,200,26744,4803,9793,1683,13856,1337,9380
12/14/09,300,26290,4760,9559,1667,13795,1337,9405
12/14/09,400,26405,4781,9401,1669,13855,1340,9574
12/14/09,500,27311,4942,9443,1725,14315,1360,10028
12/14/09,600,29752,5323,9744,1853,15255,1412,11072
12/14/09,700,33691,5897,10517,2104,16895,1575,12483
12/14/09,800,35714,6184,11779,2250,17892,1705,13058
12/14/09,900,35744,6179,12558,2246,17888,1723,12774
12/14/09,1000,35342,6074,12717,2220,17639,1774,12372
12/14/09,1100,34896,5961,12825,2217,17345,1776,11969
12/14/09,1200,34327,5899,12903,2178,16933,1752,11513
12/14/09,1300,33850,5786,12943,2145,16437,1755,11113
12/14/09,1400,33577,5742,12895,2121,16043,1764,10831
12/14/09,1500,33310,5623,12876,2077,15897,1772,10616
12/14/09,1600,33467,5615,12846,2040,15722,1757,10685
12/14/09,1700,35641,5849,13015,2066,16002,1782,11186
12/14/09,1800,38719,6340,13778,2247,17129,1899,12350
12/14/09,1900,38785,6487,14360,2280,17459,1919,12548
12/14/09,2000,38198,6484,14301,2263,17595,1904,12445
12/14/09,2100,37336,6442,14154,2222,17416,1862,12145
12/14/09,2200,35581,6211,13892,2142,17072,1784,11566
12/14/09,2300,32656,5763,13315,2002,16036,1645,10580
12/14/09,2400,29437,5301,12288,1835,14904,1509,9645
12/13/09,100,30194,5338,11034,1734,15260,1469,10487
12/13/09,200,29005,5147,10417,1673,14931,1421,10080
12/13/09,300,28369,5084,10008,1633,14675,1379,9900
12/13/09,400,28038,5059,9744,1631,14667,1369,9832
12/13/09,500,28034,5073,9578,1629,14656,1367,9894
12/13/09,600,28524,5134,9585,1657,14858,1379,10118
12/13/09,700,29427,5247,9664,1719,15185,1413,10532
12/13/09,800,30411,5442,9965,1802,15850,1458,11047
12/13/09,900,31910,5681,10115,1870,16313,1495,11574
12/13/09,1000,33370,5910,10440,1926,16608,1572,12018
12/13/09,1100,34234,6019,10694,1938,16589,1605,12106
12/13/09,1200,34608,6092,10796,1938,16343,1647,12135
12/13/09,1300,34857,6096,10896,1961,16278,1652,12053
12/13/09,1400,34694,5954,10883,1937,16066,1634,11858
12/13/09,1500,34490,5847,10882,1921,15699,1619,11616
12/13/09,1600,34457,5792,10902,1916,15676,1632,11421
12/13/09,1700,35695,5960,11154,1981,15933,1698,11611
12/13/09,1800,37437,6328,12031,2130,16891,1795,12368
12/13/09,1900,37359,6355,12735,2163,17122,1801,12424
12/13/09,2000,36856,6325,12778,2142,17076,1783,12290
12/13/09,2100,36093,6223,12701,2123,16907,1747,12063
12/13/09,2200,34496,5942,12490,2054,16491,1703,11579
12/13/09,2300,32308,5558,12048,1941,15711,1631,10847
12/13/09,2400,29826,5171,11200,1833,14733,1483,10050
12/12/09,100,32112,5934,12084,1990,17810,1551,11978
12/12/09,200,31021,5763,11369,1931,17463,1507,11792
12/12/09,300,30399,5678,11010,1899,17414,1473,11739
12/12/09,400,30233,5660,10751,1898,17411,1452,11856
12/12/09,500,30417,5741,10661,1924,17623,1448,12080
12/12/09,600,31273,5927,10726,1994,18089,1499,12596
12/12/09,700,32762,6153,10980,2100,18785,1559,13233
12/12/09,800,33977,6404,11497,2211,19488,1608,13908
12/12/09,900,35013,6500,11637,2247,19761,1648,14042
12/12/09,1000,35135,6394,11898,2243,19310,1676,13454
12/12/09,1100,34720,6218,11972,2201,18607,1679,12745
12/12/09,1200,33931,6022,11927,2131,17814,1670,12089
12/12/09,1300,33020,5805,11771,2058,17125,1637,11571
12/12/09,1400,32124,5635,11641,1996,16672,1612,11169
